Player,Age,90s,mv,DF,FW,GK,MF,Tack Tkl,Tack TklW,Tack Def 3rd,Tack Mid 3rd,Tack Att 3rd,Vs D Tkl,Vs D Att,Vs D Tkl%,Vs D Past,Pres Press,Pres Succ,Pres %,Pres Def 3rd,Pres Mid 3rd,Pres Att 3rd,Bloc Blocks,Bloc Sh,Bloc ShSv,Bloc Pass,Int,Tkl+Int,Clr,Err,Tota Cmp,Tota Att,Tota Cmp%,Tota TotDist,Tota PrgDist,Shor Cmp,Shor Att,Shor Cmp%,Medi Cmp,Medi Att,Medi Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Gls,Stan Sh,Stan SoT,Stan SoT%,Stan Sh/90,Stan SoT/90,Stan G/Sh,Stan G/SoT,Stan Dist,Stan FK,Perf PK,Perf PKatt_x,Expe xG,Expe npxG,Expe npxG/Sh,Expe G-xG,Expe np:G-xG,Play MP,Play Starts,Play Min,Perf GA,Perf GA90,Perf SoTA,Perf Saves,Perf Save%,W,D,L,Perf CS,Perf CS%,Perf PKatt_y,Pena PKA,Pena PKsv,Pena PKm,Pena Save%
77e84962,29,2.5,30000000,0,0,0,1,5.2,3.6,3.2,1.6,0.4,1.2,2.0,60.0,0.8,22.4,6.0,26.8,6.0,10.8,5.6,1.2,0.4,0.0,0.8,2.0,7.2,1.6,0.0,61.6,70.4,87.5,1228.8,368.0,22.8,24.4,93.4,27.6,32.4,85.2,10.8,12.4,34.84,0.0,0.08,-0.08,0.8,8.8,1.6,0.0,11.6,0.0,0.8,0.4,50.0,0.81,0.41,0.0,0.0,21.0,0.0,0.0,0.0,0.04,0.04,0.05,-0.04,-0.04,,,,,,,,,,,,,,,,,,
d68cb24c,29,1.2,2500000,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,20.83,7.5,36.0,10.83,5.83,4.17,1.67,0.0,0.0,1.67,0.83,0.83,0.0,0.0,35.0,43.33,80.8,661.67,162.5,10.83,14.17,76.5,21.67,22.5,96.3,2.5,4.17,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,3.33,1.67,50.0,3.33,1.67,0.0,0.0,22.4,0.83,0.0,0.0,0.08,0.08,0.03,-0.08,-0.08,,,,,,,,,,,,,,,,,,
6c811eb7,22,1.4,15000000,0,0,0,1,1.43,1.43,0.0,1.43,0.0,0.0,1.43,0.0,1.43,12.86,4.29,33.3,1.43,6.43,5.0,1.43,1.43,0.0,0.0,0.71,2.14,0.0,0.0,108.57,113.57,95.6,1778.57,422.14,51.43,52.86,97.3,50.71,53.57,94.7,5.71,5.71,71.43,0.0,0.07,-0.07,2.14,14.29,2.14,0.0,8.57,0.0,2.14,0.0,0.0,2.18,0.0,0.0,,24.7,0.0,0.0,0.0,0.07,0.07,0.02,-0.07,-0.07,,,,,,,,,,,,,,,,,,
cd1acf9d,21,7.9,75000000,1,0,0,0,1.14,0.63,0.63,0.51,0.0,0.63,2.15,29.4,1.52,7.47,2.41,32.2,3.92,2.53,1.01,1.01,0.0,0.0,1.01,2.15,3.29,1.52,0.13,56.46,79.24,71.2,1280.51,576.33,20.13,23.54,85.5,22.66,28.35,79.9,13.29,25.19,6.68,0.25,0.35,-0.1,2.15,6.58,2.66,0.51,8.23,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
edd38473,30,1.2,1000000,1,0,0,0,0.83,0.0,0.0,0.83,0.0,0.83,0.83,100.0,0.0,11.67,1.67,14.3,2.5,3.33,5.83,5.0,1.67,0.0,3.33,0.0,0.83,0.83,0.0,35.83,51.67,69.4,630.83,283.33,13.33,15.0,88.9,19.17,23.33,82.1,3.33,10.83,25.67,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
7a2e46a8,27,7.0,60000000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,30.43,37.14,81.9,877.86,477.57,3.29,3.29,100.0,15.29,15.43,99.1,11.43,18.0,9.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,7.0,7.0,630.0,0.71,0.71,3.29,2.57,78.3,0.57,0.14,0.29,0.71,71.4,0.0,0.0,0.0,0.0,
f4290206,29,2.0,12000000,1,0,0,0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,50.0,0.5,15.0,3.0,20.0,4.0,8.0,3.0,1.5,0.0,0.0,1.5,0.0,1.0,3.5,0.0,45.0,51.5,87.4,808.5,316.5,23.5,25.0,94.0,16.5,20.0,82.5,5.0,5.5,45.45,0.0,0.05,-0.05,0.5,1.5,1.5,1.5,2.5,0.0,1.0,0.5,50.0,1.01,0.5,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,
8ce30c57,27,2.6,4500000,0,0,0,1,1.15,0.38,0.38,0.77,0.0,0.38,1.92,20.0,1.54,25.77,6.15,23.9,12.31,11.15,2.31,2.69,0.77,0.0,1.92,2.31,3.46,2.69,0.0,38.46,46.92,82.0,709.62,169.23,15.77,18.46,85.4,18.08,21.15,85.5,4.23,5.38,30.23,0.0,0.0,0.0,0.38,5.77,0.0,0.0,3.85,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
8b3ab7ad,22,1.4,14000000,1,0,0,1,2.14,0.71,1.43,0.71,0.0,0.0,0.71,0.0,0.71,12.86,2.86,22.2,6.43,5.0,1.43,2.14,1.43,0.0,0.71,2.14,4.29,2.86,0.0,34.29,42.14,81.4,704.29,168.57,12.14,15.0,81.0,16.43,17.86,92.0,5.71,8.57,47.64,0.0,0.0,0.0,0.71,2.14,0.0,0.0,1.43,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
22721b88,26,5.0,9000000,1,0,0,0,2.6,1.2,1.8,0.8,0.0,0.4,1.8,22.2,1.4,8.6,1.8,20.9,4.2,3.4,1.0,0.8,0.2,0.0,0.6,1.2,3.8,2.6,0.0,45.4,54.8,82.8,804.6,195.4,21.4,23.8,89.9,18.4,21.2,86.8,5.0,7.8,12.82,0.0,0.04,-0.04,0.8,0.8,0.6,0.6,1.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,,32.4,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,
63e905bc,31,2.0,200000,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,47.5,69.5,977.0,670.0,8.0,8.0,100.0,12.0,12.0,100.0,13.0,27.5,23.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.0,2.0,180.0,2.0,2.0,2.5,1.0,40.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
9f1893b9,27,0.7,10000000,0,1,0,0,1.43,1.43,0.0,0.0,1.43,0.0,2.86,0.0,2.86,42.86,7.14,16.7,12.86,25.71,4.29,7.14,1.43,0.0,5.71,4.29,5.71,0.0,0.0,24.29,27.14,89.5,372.86,60.0,12.86,14.29,90.0,7.14,7.14,100.0,2.86,2.86,142.86,0.0,0.0,0.0,1.43,0.0,1.43,0.0,1.43,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
0a721e85,22,1.9,1500000,0,1,0,1,2.11,1.05,1.05,1.05,0.0,0.0,0.53,0.0,0.53,16.32,5.26,32.3,3.68,11.58,1.05,0.53,0.0,0.0,0.53,0.53,2.63,2.11,0.0,21.05,30.0,70.2,348.95,97.89,10.53,13.68,76.9,8.95,10.0,89.5,1.58,5.79,14.37,0.0,0.21,-0.21,1.05,1.58,1.58,0.0,4.21,0.0,2.11,0.53,25.0,2.13,0.53,0.0,0.0,20.2,0.0,0.0,0.0,0.05,0.05,0.03,-0.05,-0.05,,,,,,,,,,,,,,,,,,
b5f66351,23,4.4,2000000,1,0,0,0,1.59,0.23,0.91,0.45,0.23,0.68,1.59,42.9,0.91,8.18,3.41,41.7,3.86,2.95,1.36,1.59,0.23,0.0,1.36,1.14,2.73,0.91,0.0,30.68,47.73,64.3,685.0,292.27,9.09,11.59,78.4,14.09,20.45,68.9,7.27,14.09,11.73,0.0,0.02,-0.02,0.45,3.86,0.91,0.45,3.64,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
4e3f5992,26,1.4,1200000,0,0,0,1,4.29,2.86,2.86,1.43,0.0,1.43,2.86,50.0,1.43,21.43,7.14,33.3,11.43,8.57,1.43,2.14,0.0,0.0,2.14,1.43,5.71,2.14,0.0,50.71,58.57,86.6,997.86,208.57,22.86,23.57,97.0,21.43,24.29,88.2,6.43,10.0,45.93,0.0,0.36,-0.36,0.71,4.29,0.0,0.0,4.29,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
30941e96,23,7.0,35000000,1,0,0,0,1.71,1.14,0.43,1.14,0.14,0.57,1.43,40.0,0.86,12.57,4.0,31.8,3.71,6.43,2.43,1.43,0.14,0.0,1.29,0.29,2.0,1.86,0.0,41.0,58.14,70.5,734.43,279.86,19.71,23.14,85.2,17.43,22.86,76.3,3.71,10.0,5.3,0.43,0.17,0.26,2.14,1.57,2.29,1.0,3.71,0.43,1.71,0.71,41.7,1.73,0.72,0.25,0.6,14.9,0.0,0.0,0.0,0.23,0.23,0.13,0.2,0.2,,,,,,,,,,,,,,,,,,
b105919e,18,0.9,2300000,0,1,0,0,3.33,3.33,0.0,2.22,1.11,0.0,0.0,,0.0,22.22,10.0,45.0,4.44,10.0,7.78,2.22,0.0,0.0,2.22,0.0,3.33,0.0,0.0,44.44,50.0,88.9,628.89,211.11,25.56,27.78,92.0,17.78,18.89,94.1,1.11,1.11,111.11,0.0,0.33,-0.33,2.22,1.11,3.33,0.0,7.78,0.0,2.22,0.0,0.0,2.28,0.0,0.0,,14.2,0.0,0.0,0.0,0.11,0.11,0.06,-0.11,-0.11,,,,,,,,,,,,,,,,,,
108fe016,20,2.7,8000000,0,0,0,1,1.48,0.74,0.74,0.74,0.0,0.37,0.74,50.0,0.37,22.22,4.81,21.7,12.59,8.15,1.48,2.22,0.37,0.0,1.85,0.0,1.48,0.74,0.0,50.74,58.15,87.3,884.44,173.7,24.07,25.93,92.9,19.63,21.85,89.8,5.56,8.52,24.15,0.0,0.04,-0.04,0.74,3.7,0.0,0.0,2.59,0.0,0.37,0.37,100.0,0.37,0.37,0.0,0.0,27.1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,
99127249,20,4.0,25000000,0,1,0,0,1.0,0.75,0.75,0.25,0.0,0.0,1.5,0.0,1.5,20.0,6.0,30.0,5.0,10.5,4.5,1.25,0.0,0.0,1.25,0.75,1.75,0.25,0.0,28.75,41.5,69.3,487.75,127.75,15.5,18.5,83.8,9.25,13.75,67.3,3.25,6.25,13.0,0.0,0.15,-0.15,1.5,1.5,1.5,0.5,3.25,0.25,2.25,1.75,77.8,2.26,1.76,0.11,0.14,19.7,0.0,0.0,0.0,0.18,0.18,0.07,0.08,0.08,,,,,,,,,,,,,,,,,,
c63f6e46,33,4.7,3000000,0,1,0,0,0.21,0.0,0.0,0.21,0.0,0.0,0.43,0.0,0.43,15.11,4.68,31.0,1.06,7.45,6.6,0.21,0.21,0.0,0.0,0.43,0.64,0.85,0.0,12.55,18.09,69.4,223.4,24.47,5.53,7.23,76.5,4.47,6.6,67.7,1.7,2.34,15.47,0.0,0.02,-0.02,0.43,0.85,0.21,0.21,0.43,0.0,1.49,0.64,42.9,1.49,0.64,0.0,0.0,13.3,0.0,0.0,0.0,0.17,0.17,0.12,-0.17,-0.17,,,,,,,,,,,,,,,,,,
2bef2bca,21,1.6,25000000,1,0,0,0,1.88,1.88,0.0,1.88,0.0,0.0,0.0,,0.0,10.62,5.0,47.1,5.62,5.0,0.0,1.25,0.0,0.0,1.25,0.0,1.88,2.5,0.0,53.12,56.88,93.4,981.88,211.88,17.5,17.5,100.0,27.5,29.38,93.6,5.62,7.5,46.88,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.62,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,
